ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML
1.087951234,0.945844701,1.121939739,1.424023696,1.426937259,1.428398594,1.49650936,1.203860326,1.507371233,1.411535797,1.027063599,1.153848684,0.862243032,0.92595827,1.220352376,1.01022808,0.814522355,1.329277339,1.501918147,1.266040264,0.837769466,0.896928016,1.081303005,1.174271849,1.295584912,1.312452886,1.020827375,1.4446786,1.034239983,0.992235004,1.35436266,1.121609913,0.393722477,0.215433835,0.928390165,1.191256021,1.466999432,0.984498948,1.109491049,1.598943865,0.881525636,1.145677199,1.349539638,1.4537224,1.356565395,1.176376339,1.248984779,1.470100352,1.180248162,1.110467588,1.535333531,1.412965488,1.233789036,1.015513467,1.519528415,0.960799267,1.244777268,1.171823165,1.253600153,1.275104072,1.253214518,1.055788911,0.953572301,1.058247791,1.090178025,1.174622236,1.207861411,1.21702745,0.813053468,1.11177129,0.533986172,0.872486721
-0.322850047,0.269392056,0.066855686,-0.533378037,0.100377179,-0.224799903,0.071966334,0.210218701,-1.211149466,-0.929743594,0.130287591,-0.593131725,-0.052589939,-0.021274015,-0.155508751,-0.353004957,-0.0415019,0.175827795,-0.093311908,-0.100200487,-0.01758141,0.043613473,-0.093311908,0.023384201,0.371025418,0.113107544,-0.149817042,-0.539671669,-0.523876116,-0.880229962,0.096667309,-0.333425261,-0.339378531,-0.651166548,-0.151239507,0.362375938,-0.615075745,-0.420654248,-0.325814834,0.134898884,0.009141989,0.347957539,0.214714161,0.020922326,-0.452758845,0.236354596,-0.192994713,-0.379135967,-0.565270978,-0.496244014,-0.103027928,-0.055935157,0.434910439,0.067912914,0.325073369,-0.35600026,-0.455292441,-0.290784475,0.183868028,-0.202496383,0.107977947,-0.329896103,-0.097197208,-0.775456677,0.011075944,0.086604218,0.236354596,0.245766004,-0.171365938,-0.249935646,-0.414899141,-0.321183602
0.845284475,0.584142115,0.697064581,0.927578924,0.80987688,0.93899248,0.650731964,0.63925978,0.806951881,0.869147522,0.879971004,0.827079695,0.983357872,0.813298161,0.581225458,0.630871479,0.743089644,0.831294526,0.815012375,0.637320043,0.840269195,0.942550112,0.755660597,0.107624288,0.818939605,1.083197615,1.014042462,0.633232894,0.624235406,1.008472545,0.632588522,0.902725984,0.932184067,0.715110755,0.630871479,0.877384666,0.909351642,0.520450911,0.747034422,0.349078417,0.631515152,0.881784948,0.660977511,0.350012817,0.512616017,0.706961497,0.569607779,0.704706145,0.50341509,0.932184067,0.70222939,0.934630104,0.789304474,0.588735507,1.037547022,0.963592266,0.703579812,0.657481924,1.172172547,0.905901337,1.239075022,1.049669463,0.968919781,0.77071598,0.598380315,0.913613091,1.104624142,0.314526682,0.838768728,0.500424016,1.023198387,1.092091014
-0.159246664,0.04114999,-0.401714006,0.148928156,-0.061922925,0.089781041,-0.432592688,-0.040270236,-0.085016136,-0.257197607,-0.330081745,-0.475865376,-0.207164219,-0.176899158,-0.296107132,-0.288950993,-0.207882746,-0.033409172,-0.22119528,0.124793121,0.11841716,-0.272492481,-0.047133197,-0.114169208,0.029539542,-0.085369025,-0.121604522,-0.05452657,0.068089126,-0.219394049,0.06597472,0.151061683,-0.055935157,-0.330081745,0.058224349,0.283456341,-0.270303676,-0.020218957,-0.035168256,-0.147328456,0.018812249,0.222636782,-0.009141989,0.11841716,-0.27212759,-0.007911309,-0.081311439,-0.231115058,-0.002637079,-0.249028835,0.063155969,-0.062099068,0.03464052,-0.105856194,-0.421422645,-0.159424715,0.067560496,-0.094194805,0.038862694,-0.005801599,0.331753039,0.088545504,0.175113665,-0.21201637,0.043085562,-0.137915505,-0.340123532,-0.225521176,0.101437393,-0.094371393,-0.246853322,0.002285468
-0.470359898,-1.432801003,-1.519528415,-0.611256782,-0.445175384,-1.374429257,0.429891577,-0.852341809,-0.019163922,-0.732243105,-1.352166478,-1.521203709,-0.232379188,-0.147328456,0.047661204,-0.328225832,-0.492072664,-1.470618548,-1.128894484,0.160849304,-1.107216562,0.177077738,-1.621438863,-1.143308212,-0.907492443,-1.055175188,-1.072512349,-0.774269872,-1.209321155,-1.768308174,-0.694153554,-1.439209492,-1.581513408,-0.847548299,-0.795561422,-0.74077458,-1.336113636,-1.113730394,0.073200216,-1.186977848,-1.513421864,-1.080357155,-1.166599508,-1.710849,-1.331407001,-0.83005334,0.293720085,-1.411535797,-0.043085562,-0.794596792,0.51662995,-1.356565395,-1.571160718,0.324702704,0.192457412,-0.416432485,-0.58476776,0.004219334,-0.862753064,-1.196994396,-1.197714469,-1.361878989,-1.708574433,-1.305826028,-1.031243369,-0.191024878,-1.343446287,-0.816238282,-1.555645566,-1.323768246,-1.034540156,-1.419194448
-1.153848684,-0.669532082,-0.314157264,-0.421999106,-0.881784948,-0.901405604,-0.843526714,0.062803661,-0.683011583,0.095430984,-0.469967197,-0.576859715,-0.522464996,-1.054255348,-0.274134941,-0.660977511,-0.461932661,-1.287488795,-1.225551462,-0.91174667,-0.791226389,-0.402476436,-0.848303873,-0.147328456,-0.93899248,-1.434766574,-1.210051994,-0.48513935,-0.990797928,-0.844279721,-0.300150604,-1.40348818,-1.241351077,-1.612988118,-1.367679114,-0.283456341,-0.544354976,-1.318718347,-0.655737141,-1.347357697,-1.21078348,-1.013748524,-1.107541138,-1.228911301,-0.836771039,-1.322924251,-1.282271248,-0.215973664,-0.239248146,-0.814277419,-0.79242907,-0.842022133,-1.033939904,-1.002352497,-0.531149895,-1.085412918,-0.551914178,-0.417007742,-0.266112074,-0.747034422,-0.970889494,-0.445757814,-0.652253548,-0.695272482,-0.235993041,-0.598170056,-0.803548084,-0.591665049,-0.082017008,-0.480201242,-0.419694101,-1.07815392
1.362323527,-0.055583,-0.425268377,1.213348799,1.520644803,0.199984766,1.164518934,1.230783888,1.220352376,2.11245764,1.25514456,0.865050993,1.682668245,1.325459068,1.096570272,1.182013943,0.985355598,-0.295005209,0.790265067,0.608504179,1.256691966,0.67041224,0.42315245,0.782600596,0.796285382,0.585393633,0.136673217,0.085898377,1.410108985,1.609126325,1.27867945,0.21273563,0.043789446,0.505411642,0.985355598,1.289101265,0.771662731,0.513017038,0.592922122,0.782361822,-0.063860609,-0.718975553,0.996269763,1.952163615,0.953018442,0.810120942,1.223319233,0.720798001,0.789304474,0.469182011,0.401714006,-0.050301446,1.016986672,1.064732996,1.51121523,1.234542066,1.007595942,0.623594667,2.053980734,1.316624115,0.483557874,0.326741916,-0.097197208,0.746569728,0.186550724,0.360686835,0.802334696,0.776644576,1.550361197,0.150350431,0.960799267,0.161917961
-1.0146306,-0.250117033,-0.286752094,-0.221735789,0.25956065,-0.585393633,-0.044669331,-0.083957535,0.24703457,0.100730571,-0.131883489,0.394102452,-0.508810417,-0.695496372,0.367825671,0.408011087,0.070556318,0.420654248,-0.812808824,0.279249572,0.317298688,-0.588108406,0.12780574,-0.038334886,-0.372532494,-0.260288031,-0.218313652,-0.683011583,-0.106386587,0.099317077,0.632588522,0.194965297,-0.323220489,0.222096164,0.15337378,0.30659356,0.319333042,-0.20231694,0.427001007,0.428734919,-0.341427738,-0.158000448,-0.238162831,0.260469897,0.04783721,0.253746508,-0.004746754,0.297209414,0.156220566,-0.335284379,-0.183152867,0.351321491,0.280163664,0.39524272,0.221915973,0.147328456,0.215613771,0.209859249,0.390305248,-0.213275146,-0.314341967,-0.02057064,-0.108154782,-0.517835752,0.268298409,0.063332126,-0.022329096,-0.027780769,-0.077607858,0.166194449,-0.139690573,-0.434523985
1.050890205,0.766228306,0.396954086,0.839018675,0.677030078,0.974840265,0.360499221,0.249391535,0.374040418,0.367825671,0.5158265,0.558066478,0.727653631,0.737309408,0.289317611,0.574992047,0.725593363,0.644877038,0.774981824,0.70222939,-0.032001979,1.010813951,0.832785643,0.750058877,0.699981527,0.868122024,0.835773446,0.513418141,0.920842164,0.828565601,0.571469688,0.881784948,1.097532979,0.848807858,0.740543292,0.798701599,0.868378313,0.384809264,0.652906118,0.868122024,0.697512955,0.621673982,0.737078711,1.007303913,0.834776684,0.556834335,0.728341073,0.586437265,0.300150604,0.74077458,0.547619978,0.948598055,0.56919429,0.668432613,0.721253987,0.993674132,0.843777663,0.824607233,1.091452907,0.817956615,0.832288398,1.00642834,0.96052038,1.049669463,0.595019328,0.517232757,0.826832221,0.334912462,0.79242907,0.812564228,0.823866477,0.875319814
1.107541138,1.184846885,1.316205961,1.610410922,1.672614847,1.310375808,1.497587615,0.906696603,1.396462066,0.980226492,1.294365081,1.080987614,0.90908585,1.047232661,1.213715925,1.326305903,1.082249825,1.545119771,1.001771592,1.393206677,1.487945281,0.736848054,1.065973359,1.180248162,1.424023696,1.002352497,0.592083969,1.36099072,1.135234262,1.165905423,1.257079288,0.981933324,0.520652224,1.182013943,0.993962205,1.329702789,1.577840189,1.090178025,1.516190561,1.333115089,0.584350638,1.022901696,1.4927491,1.60274283,1.30294473,1.178486052,1.730943085,1.407737325,1.376693278,1.54107226,1.524005392,1.346051605,1.541648931,1.607204394,1.54107226,1.199878421,1.021123437,1.356565395,0.982218074,0.894040313,1.429374514,0.85766279,1.138589388,1.029151236,1.025872671,0.685900293,1.111119203,1.375786824,0.943372799,1.247835084,0.942550112,0.900614129
0.140755825,0.953018442,1.028554311,0.600905497,0.230392864,1.285477904,0.794355749,-0.139690573,1.027361559,0.050125419,1.103653896,-0.019515598,1.022901696,0.189771734,0.34347838,0.764107946,0.254472803,0.520853559,0.3975248,1.336113636,-1.604014306,1.038149522,1.231158924,1.11340358,-0.079547693,0.273769886,0.614014024,1.115038841,0.496045183,0.837519781,1.068147948,1.123260265,1.034239983,0.688349063,1.162788965,0.78786495,1.051195635,1.256304832,0.917355515,1.228163472,1.418713341,1.137245801,0.98764354,0.500424016,0.904841872,0.20231694,-0.305303959,0.958291961,1.025872671,0.551709462,0.358436297,0.59082752,0.43008441,0.354876649,0.299047355,1.270362108,1.626037648,0.098433745,1.020235518,0.651166548,1.36099072,0.445757814,0.880748054,0.979942298,1.076897275,0.89246834,1.091452907,1.316624115,0.430277258,1.297622259,1.087633562,1.079097522
0.459391363,-0.01933976,-0.341241387,0.039038633,-2.239726087,-1.598943865,-1.158307252,-1.063803799,-0.865817985,0.113107544,-1.422088016,0.553347839,-1.426937259,-1.701055696,-0.688571883,0.220474702,-1.535333531,0.737309408,-0.455292441,-2.146391298,-1.189470803,-0.053998378,0.298495867,0.595649,-1.694370096,0.151950855,0.573126383,-1.331407001,-0.741468682,-0.939265722,-1.024386053,-1.821090701,-1.793196519,-2.045361931,-1.398328951,-1.569351157,-0.361249755,-1.4927491,-1.361878989,0.286202587,0.418158669,-0.047309198,0.123730115,-0.006680641,-2.004398844,-1.742059083,-1.537049838,-2.048217985,-1.706308673,-1.086681201,-0.071261309,-0.3593738,-0.592083969,0.321738984,-0.541095766,-1.085412918,-0.623594667,0.169403807,-1.935878429,-1.56216381,0.645959611,-1.427911143,-0.137560544,0.420846324,0.518841162,-0.244135571,0.16583796,-0.899032871,-1.452711656,0.643362704,-1.147712888,0.795802696
-0.692365073,-0.354502211,-0.772610175,-1.075642328,-0.837020567,-0.481977606,-0.95912706,0.031298406,-0.69796147,-0.714429841,-0.398856969,-0.604911561,-0.753090209,-0.711935983,-0.917087773,-0.985927099,-0.614650974,-0.527913658,-0.691025165,-0.706510139,-0.530542678,-0.652906118,-0.856140037,-0.50421347,-1.112750308,-0.666236095,-0.430470122,-0.774269872,-0.82238632,-0.837020567,-0.836521563,-0.351882536,-0.828317823,-0.82881343,-0.157822438,-0.700655514,-0.193711202,-0.504013845,-1.156932935,-0.291518142,-0.19747441,-0.364817581,-0.340123532,-0.663385418,-0.197653679,-0.560533312,-0.865050993,-0.382916798,-0.709220451,-0.779738254,-0.679242616,-0.348144322,-1.147033797,-0.745408697,-0.456072596,-0.081664219,-0.191920166,-0.871201264,-0.24649085,-0.739618536,-0.33361112,-0.382727627,-0.162808649,-0.60617865,-0.168690467,0.01318576,-0.34347838,-0.787385471,-0.493859333,-0.34721053,-0.469770873,-0.40705595
-0.245403629,-0.630013655,-0.624235406,-0.171009138,-0.869660613,0.348891574,-0.40095181,-0.018988085,-0.301990166,-0.025494492,-0.559505051,-0.012306664,-0.409922481,-0.821893334,-0.35581296,-1.064113429,-0.551709462,-0.509811174,-0.878935764,0.315080889,-0.112046009,-0.521457689,-0.055759078,-0.589990405,-0.489494689,-0.118240119,-0.121604522,-0.425268377,-0.248484847,-0.457438537,0.019867277,-0.677914695,-0.989076132,-0.672835357,-0.374606108,-0.315450414,-0.729946446,-0.177970724,-0.941728062,-0.524279485,-0.09295877,-0.210038972,-0.252475814,-0.65595513,-0.831294526,-0.080253162,-0.463106573,-0.800153571,-0.822632888,-0.181544096,-0.212915462,-0.527105463,-0.719430941,-0.966673273,-0.401714006,-0.223357706,-0.325258719,-0.963033065,-0.796768253,-0.540281862,-0.033233269,-0.303278467,-0.292068495,-0.39505264,0.283090337,-0.545170681,-0.88880895,-0.188876813,0.033409172,0.251749886,-0.786666592,-0.80403377
1.378055085,1.075328856,0.851331024,0.942002008,1.003224489,1.986379845,1.61947841,1.52907878,1.371721698,1.148392509,1.4446786,1.309546558,1.179542878,1.218134263,0.698634505,1.121280209,0.736156317,1.179542878,1.847563935,1.498667615,0.854365997,1.022308584,0.789784679,1.016986672,0.911480297,0.961915566,0.614014024,1.034540156,0.671733451,0.998003919,0.982502904,0.983072802,1.209321155,0.739618536,1.329702789,1.355242965,1.23756121,1.706308673,1.12557591,1.074702229,1.361878989,1.636680274,1.340850057,1.242111193,1.212981836,1.068147948,0.752856784,1.164172662,1.539920453,1.832279397,0.170830746,0.763872562,1.61947841,1.275500531,0.958291961,1.56754672,1.569351157,1.386280126,0.890898569,1.36992223,1.605288381,0.797492909,0.825101322,0.902197643,0.97004487,0.877126355,0.700880247,0.701554659,0.712615687,1.030944216,0.971734811,0.781168625
0.366697249,0.354876649,0.445175384,0.415857367,0.076020937,0.572504939,0.029891308,0.285653166,0.424113999,0.455682484,0.090134076,0.0415019,0.233463023,0.090663651,0.182616557,-0.084133962,0.076549889,-0.001406441,0.642498032,-0.195861267,0.429505961,0.289134297,0.427578835,0.31175709,0.377625154,0.035696003,0.144485473,-0.05452657,0.094724578,0.508810417,-0.300150604,0.313418557,0.057343855,0.050829536,0.209320122,-0.009317802,0.515023382,0.054878706,0.124793121,0.205009278,0.541095766,0.350760558,0.422383492,-0.162986802,0.091193251,0.236354596,-0.050653504,0.008614554,-0.261925142,0.350947523,0.051885758,0.197115889,0.005098368,-0.071966334,0.39125402,0.305856582,0.623167649,0.102144266,0.248847498,0.356562235,0.563003561,-0.115761944,0.52407779,0.099847114,0.095254378,0.127451255,0.316928947,0.334912462,-0.0663271,0.389356828,0.136140872,0.184225644
0.380458639,0.430855899,0.170473979,0.130110289,0.589990405,-0.191024878,0.305119771,0.21723351,0.435490241,0.551095453,0.049597348,-0.079547693,-0.084133962,0.033057368,0.34609038,0.170473979,-0.061570644,-0.147683912,-0.504013845,0.003516108,0.317298688,-0.090134076,0.359561338,-0.476850012,0.233101714,0.002637079,-0.821400549,-0.203932166,0.377625154,0.598170056,0.433751272,0.032529669,-0.513017038,-0.147861647,0.29794447,0.743089644,0.410687457,0.185656344,0.531149895,-0.524279485,0.413175294,-0.193352945,0.486919963,-0.117000942,0.329710472,0.627442959,0.308805492,0.108685306,-0.186729618,0.111515288,-0.233463023,0.09295877,0.030594849,0.628513577,0.862243032,-0.117531996,-0.027429025,0.270668386,0.281443787,-0.018812249,-1.238696303,-0.294454382,0.204470692,0.089781041,-0.446534622,0.086604218,0.095254378,0.334912462,0.159602771,0.35974889,0.006329024,-0.04783721
-0.268480661,-0.067560496,-0.068793995,-0.232379188,-0.265565689,0.077255192,-0.167264043,-0.512816517,-0.2314762,0.095430984,-0.507810169,-0.039918343,-0.427771476,-0.908288858,-0.222817002,-0.394482485,-0.289867612,-0.262652972,0.149461473,-0.358248834,-1.01022808,-0.028308392,-0.507010336,0.244316698,-0.615925621,-1.219982273,-0.625090124,-1.152481423,-0.106386587,-0.156576502,0.296290821,-0.800153571,-0.081487828,-0.509610982,-0.786906173,-0.399047337,-0.084839696,-0.216333585,-0.694601021,0.051181604,-0.576029392,0.119833615,-0.153195897,0.060161596,-0.452758845,-0.726050934,-0.061570644,-0.748429474,-0.250117033,-0.438197927,-0.377247586,-0.642281939,-0.410687457,0.106563391,-0.325629451,0.032353771,0.077431524,-0.87506197,-0.179578458,-0.280895106,0.255017612,-0.01424069,-1.005553539,-0.456657895,-0.708994393,-0.328968062,-0.050477474,-0.362751435,-0.123552961,-0.074081628,-0.258651616,-0.062451361
-0.236716181,-0.369895663,-0.935174428,0.408966597,1.442684839,-0.320813402,0.413941297,0.322664842,-0.335098415,0.520652224,0.521457689,-0.544558868,-0.279797999,-0.457828963,0.407628988,-0.348331117,-0.604489413,-0.209320122,-0.651818656,-0.756128477,-0.825595612,-0.473307478,-1.25514456,-0.651383887,0.393342559,-0.433751272,-1.139261953,-0.311387993,0.037103375,-0.331938796,0.019867277,-0.385756014,0.107270642,-0.728341073,0.159780832,0.141643657,0.216873519,0.218673756,0.870173934,-0.821400549,-0.09295877,-0.188339933,0.055583,1.284273861,-0.117709021,-0.784990787,0.858679064,0.331195839,0.307146402,0.022680795,-0.198370822,-0.132238179,-0.631086008,0.561562166,1.023198387,0.243230056,-0.663823633,0.677472321,1.125244734,-0.2648373,-0.848807858,-0.977671586,-1.050890205,0.121604522,-0.485534909,-1.15761982,-0.315450414,-0.977671586,0.908288858,-0.574577282,-0.941728062,-0.844279721
-0.426808429,-0.872743985,-0.04396542,-0.908820122,-0.11363836,-0.200164125,-0.813787692,-0.832288398,-0.7067358,-0.284371518,-0.671513168,-0.81648361,-0.688571883,-0.650297502,-0.377247586,-0.095784205,-0.698634505,-0.352443691,-0.837519781,-0.411261347,-0.650514718,-1.072199928,-0.34235967,-0.683455629,-0.583725146,-1.279476201,-0.139868104,-0.91174667,-0.390874469,-0.748429474,-0.300150604,-0.109746446,-1.196634593,-0.255744142,-0.807682483,-0.653341319,-0.120719021,-0.611468713,-0.398095643,0.258288063,-0.657918433,-0.145373778,-0.744944566,0.031826084,-0.850068764,-0.906166362,-0.412026745,-1.314952877,-0.695720297,-0.318778087,-0.508610326,-0.615925621,0.078313218,-0.00105483,0.460759385,-1.430840953,-1.017871655,-0.664481193,-0.833283093,-0.152306557,-0.388219186,-0.78164577,-0.579561016,-0.50341509,-1.066283706,-0.413749773,-0.832785643,-0.56320957,-0.765992541,-0.331381561,-0.603645442,-0.948598055
0.085721924,0.012306664,0.000879025,-0.171009138,-0.040622134,-0.10285119,-0.006153215,-0.25956065,-0.260288031,-0.070556318,-0.131883489,-0.27632604,-0.084133962,0.171544346,-0.110984599,0.174578126,0.282175492,-0.384998587,-0.157110445,-0.142709203,-0.264473158,0.292435446,0.16138361,0.196398924,0.110100187,-0.421422645,0.11841716,-0.00105483,0.249210181,-0.513618724,-0.044493351,0.042909594,0.34347838,-0.246853322,-0.161739839,0.514621947,-0.203034753,-0.340309812,-0.247578363,-0.168690467,-0.017229746,-0.193352945,-0.169403807,0.203214222,0.212375986,-0.109923315,0.273952409,0.096490682,-0.344970663,-0.081135053,0.067560496,-0.132238179,-0.242505787,0.142354003,0.166194449,-0.205907054,-0.551914178,0.043261531,-0.254109639,-0.152306557,0.269939001,0.023735909,-0.128869293,-0.0415019,0.238705453,0.059457117,0.16138361,0.372344064,0.126210681,0.157822438,0.133302347,0.097903782
0.008262931,-0.073552774,0.186729618,0.69818578,0.346650401,-0.077078863,-0.185656344,0.147328456,0.139158007,0.095430984,-0.01933976,-0.359936453,-0.052589939,-0.015823114,-0.058224349,0.167442328,0.234366429,-0.023560055,-0.157110445,-0.029715425,0.39201329,-0.046781199,-0.010900128,0.107624288,0.316004783,-0.433751272,-0.418158669,-0.097550489,0.094724578,-0.49922884,0.008966177,0.187087424,-0.90431252,0.409540082,0.062099068,-0.123375811,-0.130287591,-0.007735499,-0.144130182,-0.147328456,0.08378111,0.199446727,-0.614226313,-0.194965297,-0.46898576,-0.089251508,0.5513001,-0.012130845,-0.123730115,-0.224799903,0.196219699,-0.296107132,-0.082193407,0.354876649,0.640122657,0.21813361,0.135608566,0.116646924,-0.34590373,0.260288031,-0.040974037,-0.157644432,-0.304935595,-0.268662922,-0.334912462,-0.206266211,-0.052942038,-0.235450768,-0.488107896,-0.116469921,0.124615944,-0.581017315
